fecha,opid,valor,monto_ceil,egreso,descripcion
2026-03-14,150343955586,-5203.00,5203,1,Pago EBANX S.A. Devolución de Pix enviado
2026-03-14,150343955586,5203.00,5203,0,Devolución de Pix enviado EBANX S.A.
2026-03-14,149624444869,-4450.00,4450,1,Pago Dlo*didi Reserva por gastos Juicio
2026-03-14,149624172781,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-14,149624624343,-500.00,500,1,Reserva por gastos AVA
2026-03-14,150366295830,-51920.00,51920,1,Pago Oporto Almacen
2026-03-14,150371430156,-4590.00,4590,1,Pago Dlo*didi
2026-03-14,150371528330,-500.00,500,1,Reserva por gastos AVA
2026-03-14,149624172781,798552.23,798553,0,Dinero retirado Juicio injusto
2026-03-14,149658684691,-19500.00,19500,1,Pago Galletotas
2026-03-14,149657331813,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-14,150380802692,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-03-14,150384574240,-77568.00,77568,1,Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-03-14,150383599872,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-03-14,150384732290,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-03-14,150385068352,-9000.00,9000,1,Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-03-14,149662297097,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-03-14,149662003483,-500.00,500,1,Reserva por gastos AVA
2026-03-15,150455717472,-200000.00,200000,1,Pago Tarjeta de crédito Transferencia enviada Jorge
2026-03-15,150537906814,-100000.00,100000,1,Transferencia enviada Jorge Doben Reserva por gastos Juicio
2026-03-15,149815468133,-5000.00,5000,1,Doben Reserva por gastos Juicio injusto
2026-03-15,150536162094,-500.00,500,1,Reserva por gastos AVA
2026-03-16,1741081724288,750.13,751,0,Rendimientos
2026-03-16,149863362001,-40000.00,40000,1,Pago Eduardo Andres Kemkes Reserva por gastos Juicio
2026-03-16,149863734385,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-16,150587102316,-500.00,500,1,Reserva por gastos AVA
2026-03-16,150616108982,-8700.00,8700,1,Pago TelePASE Pago Automovil Club
2026-03-16,150627682216,-660.34,661,1,Pago Automovil Club Argentino ACA Transferencia enviada
2026-03-16,149913865153,-10000.00,10000,1,Mesarina Castro Kimberly Juliet Reserva por gastos Juicio
2026-03-16,150637129442,-5000.00,5000,1,Juliet Reserva por gastos Juicio injusto
2026-03-16,149913757735,-500.00,500,1,Reserva por gastos AVA Transferencia enviada El
2026-03-16,150644495658,-50000.00,50000,1,Transferencia enviada El jardin de Belgrano Reserva por gastos Juicio
2026-03-16,150643835362,-5000.00,5000,1,jardin de Belgrano Reserva por gastos Juicio injusto
2026-03-16,150643671598,-500.00,500,1,Reserva por gastos AVA
2026-03-17,1741143820288,147.28,148,0,Rendimientos
2026-03-17,150710050868,-10551.00,10551,1,Pago EBANX S.A. Devolución de Pix enviado
2026-03-17,150710050868,10551.00,10551,0,Devolución de Pix enviado EBANX S.A.
2026-03-17,149989171515,-5084.00,5084,1,Pago Dlo*didi Reserva por gastos Juicio
2026-03-17,150713618102,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-17,150712839646,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Bin
2026-03-17,150749966038,-8900.00,8900,1,Transferencia enviada Bin Chen Reserva por gastos Juicio
2026-03-17,150750084600,-5000.00,5000,1,Chen Reserva por gastos Juicio injusto
2026-03-17,150025798515,-500.00,500,1,Reserva por gastos AVA
2026-03-18,1741208743262,127.69,128,0,Rendimientos Transferencia enviada Cecilia
2026-03-18,150890524160,-89260.20,89261,1,Transferencia enviada Cecilia Noemi Pons Reserva por gastos Juicio
2026-03-18,150890696276,-5000.00,5000,1,Noemi Pons Reserva por gastos Juicio injusto
2026-03-18,150164117593,-500.00,500,1,Reserva por gastos AVA
2026-03-18,150913122708,-48333.33,48334,1,Pago con QR CATORE SRL Reserva por gastos Juicio
2026-03-18,150912679366,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-18,150912461674,-500.00,500,1,Reserva por gastos AVA
2026-03-19,1741272017684,41.85,42,0,Rendimientos
2026-03-19,150284776877,-8328.00,8328,1,Pago EBANX S.A. Devolución de Pix enviado
2026-03-19,150284776877,8328.00,8328,0,Devolución de Pix enviado EBANX S.A.
2026-03-19,150287172847,-5160.00,5160,1,Pago Dlo*didi
2026-03-19,150287132805,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-19,150287100889,-500.00,500,1,Reserva por gastos AVA
2026-03-19,150324989487,-4122.00,4122,1,Pago Dlo*didi Reserva por gastos Juicio
2026-03-19,150324351269,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-19,150324776785,-500.00,500,1,Reserva por gastos AVA
2026-03-19,151107794820,-6070.00,6070,1,Pago Dlo*didi Reserva por gastos Juicio
2026-03-19,151106687814,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-19,150381528325,-500.00,500,1,Reserva por gastos AVA
2026-03-20,151132005324,-6420.00,6420,1,Pago Dlo*didi
2026-03-20,151132196112,-6403.00,6403,1,Pago EBANX S.A. Reserva por gastos Juicio
2026-03-20,150405163349,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-20,150405514415,-500.00,500,1,Reserva por gastos AVA Devolución de Pix enviado
2026-03-20,151132196112,6403.00,6403,0,Devolución de Pix enviado EBANX S.A.
2026-03-20,1741335103008,12.81,13,0,Rendimientos
2026-03-20,151155499406,100000.00,100000,0,Dinero retirado Susi
2026-03-20,150428885673,-67245.13,67246,1,Pago de servicio ARCA
2026-03-20,151161842620,-6161.00,6161,1,Pago EBANX S.A. Devolución de Pix enviado
2026-03-20,151161842620,6161.00,6161,0,Devolución de Pix enviado EBANX S.A.
2026-03-20,151164694294,-5800.00,5800,1,Pago Dlo*didi Reserva por gastos Juicio
2026-03-20,150437377857,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-20,150437998691,-500.00,500,1,Reserva por gastos AVA
2026-03-20,150479537457,-22100.00,22100,1,Pago Burger King Reserva por gastos Juicio
2026-03-20,151206834680,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-20,150479780387,-500.00,500,1,Reserva por gastos AVA
2026-03-20,150495473683,-6415.00,6415,1,Pago EBANX S.A. Devolución de Pix enviado
2026-03-20,150495473683,6415.00,6415,0,Devolución de Pix enviado EBANX S.A.
2026-03-20,150499593287,-4960.00,4960,1,Pago Dlo*didi Reserva por gastos Juicio
2026-03-20,150499402821,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-20,151226149620,-500.00,500,1,Reserva por gastos AVA
2026-03-20,150533001637,-5680.00,5680,1,Pago Dlo*didi
2026-03-20,150532759027,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-20,150533418301,-500.00,500,1,Reserva por gastos AVA
2026-03-20,151155499406,302456.35,302457,0,Dinero retirado Susi
2026-03-20,150560941405,-5745.00,5745,1,Pago EBANX S.A.
2026-03-20,151290322796,-297352.94,297353,1,Dinero reservado Susi
2026-03-21,150621859997,87000.00,87000,0,Dinero retirado Susi
2026-03-21,151350707272,5000.00,5000,0,Dinero retirado Susi Transferencia enviada Susana
2026-03-21,151351710720,-90000.00,90000,1,Transferencia enviada Susana Carmen Ortiz
2026-03-21,151350681726,-500.00,500,1,Reserva por gastos AVA
2026-03-21,151350707272,205352.94,205353,0,Dinero retirado Susi Pago con QR JOAQUIN
2026-03-21,150659478805,-37000.00,37000,1,Pago con QR JOAQUIN VAZCO
2026-03-21,150679202533,-4230.00,4230,1,Pago Dlo*didi Reserva por gastos Juicio
2026-03-21,151407492628,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-21,151407738434,-500.00,500,1,Reserva por gastos AVA
2026-03-22,151444760712,-29809.45,29810,1,Pago Apple.com bill
2026-03-22,150716130599,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-22,151444369850,-500.00,500,1,Reserva por gastos AVA
2026-03-22,151472853514,-50000.00,50000,1,Pago Open 25 Reserva por gastos Juicio
2026-03-22,151471933600,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-22,150743175551,-500.00,500,1,Reserva por gastos AVA
2026-03-23,151591615272,-9900.00,9900,1,Pago CARCASA Reserva por gastos Juicio
2026-03-23,150861019691,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-23,151591081364,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-03-23,150901007451,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-23,150901287195,-500.00,500,1,Reserva por gastos AVA
2026-03-23,151646349380,-47663.95,47664,1,Pago Supermercados DIA
2026-03-25,1741465475178,2.36,3,0,Rendimientos Dinero retenido Reclamos y
2026-03-25,147354936728,-751.90,752,1,Dinero retenido Reclamos y devoluciones
2026-03-25,151906914912,85000.00,85000,0,Dinero retirado Palermo Pago con QR BDM
2026-03-25,151907060792,-84400.00,84400,1,Pago con QR BDM PROYECTS ARG SA
2026-03-25,151066673351,120541.26,120542,0,Dinero retirado Juicio injusto
2026-03-25,151176554229,-49999.00,49999,1,Pago con QR ENZO CABILDO
2026-03-25,151176710563,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-03-25,151908331138,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-26,1741534491728,40.85,41,0,Rendimientos Devolución de dinero
2026-03-26,147354936728,84089.51,84090,0,Devolución de dinero Reclamos y devoluciones Pago con QR BDM
2026-03-26,152008142482,-5500.00,5500,1,Reclamos y devoluciones Pago con QR BDM PROYECTS ARG SA Transferencia enviada
2026-03-26,151319427935,-75000.00,75000,1,PROYECTS ARG SA Transferencia enviada Agustina Vissani Reserva por gastos Juicio
2026-03-26,152051533544,-5000.00,5000,1,Agustina Vissani Reserva por gastos Juicio injusto
2026-03-26,151318188005,-500.00,500,1,Reserva por gastos AVA
2026-03-27,1741595735939,37.94,38,0,Rendimientos
2026-03-27,151390232117,-4000.00,4000,1,Pago Tuenti recargas dcp
2026-03-27,151390158855,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-03-27,152123181548,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-27,149914957108,204177.01,204178,0,Liquidación de dinero
2026-03-27,151427556427,408100.00,408100,0,Transferencia recibida Plan canje
2026-03-28,152263316734,-150000.00,150000,1,Dinero reservado Palermo
2026-03-28,151529519217,-150000.00,150000,1,Pago Tarjeta de crédito Transferencia enviada Susana
2026-03-28,151533158689,-86568.00,86568,1,Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-03-28,152266897446,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-03-28,151532567563,-500.00,500,1,Reserva por gastos AVA
2026-03-30,1741659182830,508.89,509,0,Rendimientos
2026-03-30,151767321797,-30560.00,30560,1,Pago Cuota social - carp Reserva por gastos Juicio
2026-03-30,152502245738,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-30,151766192037,-500.00,500,1,Reserva por gastos AVA Pago GENERACION 20
2026-03-30,152510354302,-88998.78,88999,1,Pago GENERACION 20 COMBUSTIBLES SA Reserva por gastos Juicio
2026-03-30,151774614545,-5000.00,5000,1,COMBUSTIBLES SA Reserva por gastos Juicio injusto
2026-03-30,151773105789,-500.00,500,1,Reserva por gastos AVA
2026-03-31,1741732552049,83.66,84,0,Rendimientos
2026-03-31,152645546492,-6540.00,6540,1,Pago Dlo*didi
2026-03-31,151908578645,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-03-31,151908840307,-500.00,500,1,Reserva por gastos AVA Pago COPETIN CATERING S.R.
2026-03-31,151928733111,-13500.00,13500,1,Pago COPETIN CATERING S.R. L.
2026-03-31,152722890356,-10839.00,10839,1,Pago EBANX S.A.
2026-03-31,152009245959,-653.00,653,1,Pago Shell
2026-03-31,152747650848,-1118.00,1118,1,Pago Shell
2026-03-31,152747954258,-264.00,264,1,Pago Shell
2026-03-31,152747963392,-4788.66,4789,1,Pago Shell
2026-04-01,1741797777212,58.56,59,0,Rendimientos Transferencia recibida SANES
2026-04-01,152067907537,900000.00,900000,0,Transferencia recibida SANES MARIA SOLE Transferencia recibida SANES
2026-04-01,152806650178,800000.00,800000,0,MARIA SOLE Transferencia recibida SANES MARIA SOLE
2026-04-01,152068685163,-292648.26,292649,1,Pago Tarjeta de crédito
2026-04-01,152068776477,-300000.00,300000,1,Pago Tarjeta de crédito Transferencia recibida SANES
2026-04-01,152068846745,1500000.00,1500000,0,Transferencia recibida SANES MARIA SOLE Transferencia recibida SANES
2026-04-01,152068855409,300000.00,300000,0,MARIA SOLE Transferencia recibida SANES MARIA SOLE
2026-04-01,152161994133,-3008760.98,3008761,1,Dinero reservado AVA
2026-04-01,152042331093,2895377.33,2895378,0,Dinero retirado Palermo
2026-04-01,152899563874,-2555000.00,2555000,1,Dinero reservado AVA
2026-04-01,152780202414,35083.80,35084,0,Dinero retirado Juicio injusto
2026-04-01,152162482311,-340000.00,340000,1,Compra de dólar MEP
2026-04-01,152900295464,-35461.13,35462,1,Dinero reservado AVA
2026-04-01,152165294147,1500.00,1500,0,Dinero retirado AVA Transferencia enviada Libreria
2026-04-01,152904293456,-1500.00,1500,1,Transferencia enviada Libreria Marin Transferencia recibida SANES
2026-04-02,152963668756,700000.00,700000,0,Marin Transferencia recibida SANES MARIA SOLE
2026-04-02,152998297044,-5447.32,5448,1,Pago Apple Reserva por gastos Juicio
2026-04-02,152997775364,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-02,152998056956,-500.00,500,1,Reserva por gastos AVA Pago Dlo*pedidosya
2026-04-02,153065358880,-36519.00,36519,1,Pago Dlo*pedidosya empanada Reserva por gastos Juicio
2026-04-02,152325085349,-5000.00,5000,1,empanada Reserva por gastos Juicio injusto
2026-04-02,153065304728,-500.00,500,1,Reserva por gastos AVA
2026-04-02,152326242881,-82746.00,82746,1,Pago Merpago*compraenkalbb Reserva por gastos Juicio
2026-04-02,153066010622,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-02,153065994592,-500.00,500,1,Reserva por gastos AVA
2026-04-02,152335604307,-2000.00,2000,1,Pago Dlo*pedidosya propina Reserva por gastos Juicio
2026-04-02,153075009254,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-02,152334632077,-500.00,500,1,Reserva por gastos AVA
2026-04-03,152364738993,-37315.23,37316,1,Pago de servicio Metrogas
2026-04-03,152408582607,-149319.21,149320,1,Pago Coto Pago Automovil Club
2026-04-03,153150909456,-880.46,881,1,Pago Automovil Club Argentino ACA Transferencia recibida SANES
2026-04-03,152411116821,900000.00,900000,0,Argentino ACA Transferencia recibida SANES MARIA SOLE Transferencia recibida SANES
2026-04-03,153151235562,950000.00,950000,0,MARIA SOLE Transferencia recibida SANES MARIA SOLE
2026-04-03,153177588710,-27349.60,27350,1,Pago Supermercados DIA Transferencia enviada Susana
2026-04-04,153221235216,-82416.00,82416,1,Transferencia enviada Susana Carmen Ortiz Transferencia enviada Susana
2026-04-04,152480794755,-9000.00,9000,1,Carmen Ortiz Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-04-04,153220842858,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-04-04,153219913988,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-04-04,153221495622,-11000.00,11000,1,Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-04-04,153221318604,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-04-04,152480034917,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-04,152481110235,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-04,152480520705,-500.00,500,1,Reserva por gastos AVA
2026-04-04,152568914339,-4691.00,4691,1,Pago EBANX S.A. Pago con QR
2026-04-04,152585185725,-115500.00,115500,1,Pago con QR TICORRICOSA067 Reserva por gastos Juicio
2026-04-04,153327918160,-5000.00,5000,1,TICORRICOSA067 Reserva por gastos Juicio injusto
2026-04-04,152585725437,-500.00,500,1,Reserva por gastos AVA
2026-04-04,153328290106,-4207.00,4207,1,Pago EBANX S.A. Transferencia enviada Ema
2026-04-05,153401655952,-7000.00,7000,1,Transferencia enviada Ema Lourdes Maldonado Lopez Reserva por gastos Juicio
2026-04-05,152660222893,-5000.00,5000,1,Lourdes Maldonado Lopez Reserva por gastos Juicio injusto
2026-04-05,153401005954,-500.00,500,1,Reserva por gastos AVA
2026-04-05,152662772107,-1925109.18,1925110,1,Dinero reservado AVA
2026-04-05,153404227554,900000.00,900000,0,Transferencia recibida SANES MARIA SOLE Transferencia recibida SANES
2026-04-05,153404384256,665281.61,665282,0,MARIA SOLE Transferencia recibida SANES MARIA SOLE
2026-04-05,153404449550,-400000.00,400000,1,Dinero reservado Susi
2026-04-05,152663047651,-1165281.61,1165282,1,Dinero reservado AVA
2026-04-06,153461456478,80000.00,80000,0,Dinero retirado AVA
2026-04-06,153461592636,-9800.00,9800,1,Pago Dlo*didi
2026-04-06,153461411428,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-06,153461227928,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-06,153462058984,900000.00,900000,0,Dinero retirado AVA Pago de cuota Créditos de
2026-04-06,152720701937,-819945.24,819946,1,Pago de cuota Créditos de Mercado Pago
2026-04-06,153462058984,7755576.93,7755577,0,Dinero retirado AVA Transferencia enviada
2026-04-06,153462612190,-5553706.00,5553706,1,Transferencia enviada Fideicomiso Ava Palpa Reserva por gastos Juicio
2026-04-06,152721146175,-5000.00,5000,1,Fideicomiso Ava Palpa Reserva por gastos Juicio injusto
2026-04-06,152720651707,-500.00,500,1,Reserva por gastos AVA
2026-04-06,153462613602,-2341125.69,2341126,1,Dinero reservado AVA
2026-04-06,152162482311,677.82,678,0,Devolución de dinero Compra de dólar MEP
2026-04-06,152721146175,55083.66,55084,0,Dinero retirado Juicio injusto Pago COPETIN CATERING S.R.
2026-04-06,153478088252,-12650.00,12650,1,Pago COPETIN CATERING S.R. L. Transferencia recibida SANES
2026-04-06,152781418601,900000.00,900000,0,L. Transferencia recibida SANES MARIA SOLE Transferencia recibida SANES
2026-04-06,153523812956,950000.00,950000,0,MARIA SOLE Transferencia recibida SANES MARIA SOLE Transferencia recibida SANES
2026-04-06,152782008547,980000.00,980000,0,MARIA SOLE Transferencia recibida SANES MARIA SOLE Transferencia recibida SANES
2026-04-06,152782072225,670000.00,670000,0,MARIA SOLE Transferencia recibida SANES MARIA SOLE
2026-04-06,152782338999,-3100000.00,3100000,1,Compra de dólar MEP Devolución de dinero Compra
2026-04-06,152782338999,984.31,985,0,Devolución de dinero Compra de dólar MEP
2026-04-06,152794370015,-6793.00,6793,1,Pago EBANX S.A. Transferencia enviada
2026-04-06,152798391109,-191500.00,191500,1,Transferencia enviada Farmacia Maure Srl Reserva por gastos Juicio
2026-04-06,153541862442,-5000.00,5000,1,Farmacia Maure Srl Reserva por gastos Juicio injusto
2026-04-06,153541966398,-500.00,500,1,Reserva por gastos AVA
2026-04-06,153543581344,-136.00,136,1,Pago EBANX S.A.
2026-04-06,152806863917,-71960.20,71961,1,Pago Supermercados DIA
2026-04-06,153571317980,-4849.62,4850,1,Pago de servicio Metrogas
2026-04-07,1741968192657,95.28,96,0,Rendimientos Transferencia recibida SANES
2026-04-07,152877832311,990000.00,990000,0,Transferencia recibida SANES MARIA SOLE Transferencia recibida SANES
2026-04-07,153620113182,989999.00,989999,0,MARIA SOLE Transferencia recibida SANES MARIA SOLE
2026-04-07,152876841427,-2000000.00,2000000,1,Dinero reservado Juicio injusto Transferencia recibida SANES
2026-04-07,152877917449,900000.00,900000,0,Transferencia recibida SANES MARIA SOLE Transferencia recibida SANES
2026-04-07,153620987926,384791.00,384791,0,MARIA SOLE Transferencia recibida SANES MARIA SOLE Transferencia recibida
2026-04-07,152889870093,2950000.00,2950000,0,FUNDACION UNIVERSIDAD DE PALERMO Transferencia enviada Ana
2026-04-07,153652353554,-79000.00,79000,1,DE PALERMO Transferencia enviada Ana Silvia Castillo Reserva por gastos Juicio
2026-04-07,153653018948,-5000.00,5000,1,Silvia Castillo Reserva por gastos Juicio injusto
2026-04-07,152910079155,-500.00,500,1,Reserva por gastos AVA
2026-04-07,152918519115,-29725.00,29725,1,Compra Mercado Libre
2026-04-07,152932393443,-16500.00,16500,1,Pago SmartCell Lacroze 2511
2026-04-07,152931357899,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-07,153675670250,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Genco
2026-04-07,153000578975,-110000.00,110000,1,Transferencia enviada Genco Alimentos Reserva por gastos Juicio
2026-04-07,153742977334,-5000.00,5000,1,Alimentos Reserva por gastos Juicio injusto
2026-04-07,152999825133,-500.00,500,1,Reserva por gastos AVA
2026-04-08,1742031358470,2335.55,2336,0,Rendimientos
2026-04-08,153782827774,-6351.00,6351,1,Pago EBANX S.A.
2026-04-08,153039727869,-6180.00,6180,1,Pago Dlo*didi Reserva por gastos Juicio
2026-04-08,153039751063,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-08,153783416536,-500.00,500,1,Reserva por gastos AVA Devolución de Pix enviado
2026-04-08,153039727869,6180.00,6180,0,Devolución de Pix enviado Dlo*didi
2026-04-08,153040594871,-2950000.00,2950000,1,Dinero reservado Palermo
2026-04-08,153784278254,-1000000.00,1000000,1,Dinero reservado Juicio injusto
2026-04-08,153041062299,725000.00,725000,0,Dinero retirado Juicio injusto
2026-04-08,153041035595,-725000.00,725000,1,Compra de dólar MEP
2026-04-08,153041035595,820.53,821,0,Devolución de dinero Compra de dólar MEP Pago COPETIN CATERING S.R.
2026-04-08,153081188023,-17050.00,17050,1,de dólar MEP Pago COPETIN CATERING S.R. L.
2026-04-08,153846072888,-4450.00,4450,1,Pago Dlo*didi Reserva por gastos Juicio
2026-04-08,153101843071,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-08,153102440295,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Yenny
2026-04-08,153129116027,-15120.00,15120,1,Transferencia enviada Yenny Paola Calisaya Cquispe Reserva por gastos Juicio
2026-04-08,153873256640,-5000.00,5000,1,Paola Calisaya Cquispe Reserva por gastos Juicio injusto
2026-04-08,153128363583,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-04-08,153131586575,-100000.00,100000,1,Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-04-08,153875989626,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-04-08,153875987658,-500.00,500,1,Reserva por gastos AVA
2026-04-09,1742099063212,8.25,9,0,Rendimientos
2026-04-09,153946011782,2317446.91,2317447,0,Dinero retirado Juicio injusto
2026-04-09,153217138659,-16650.00,16650,1,Pago Tuenti recargas dcp Reserva por gastos Juicio
2026-04-09,153217417027,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-09,153962222438,-500.00,500,1,Reserva por gastos AVA
2026-04-09,153964685900,-85300.00,85300,1,Pago de servicio ARCA
2026-04-09,153975661830,-37449.05,37450,1,Pago de servicio ARCA Transferencia enviada Sanes
2026-04-09,153975601200,-1500000.00,1500000,1,Transferencia enviada Sanes Maria Sole
2026-04-09,153231514437,1476819.43,1476820,0,Venta de dólar MEP
2026-04-10,1742163678625,1188.32,1189,0,Rendimientos
2026-04-10,154113069834,-129200.00,129200,1,Compra Mercado Libre
2026-04-10,154113744970,-126540.00,126540,1,Compra Mercado Libre
2026-04-10,154136506758,-17041.00,17041,1,Compra Mercado Libre
2026-04-10,154166975768,-500000.00,500000,1,Pago Tarjeta de crédito
2026-04-10,153424077953,-359950.29,359951,1,Pago Apple
2026-04-10,153424375785,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-10,154170807296,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-10,153434839401,-2599.00,2599,1,Pago PedidosYa Reserva por gastos Juicio
2026-04-10,154181512680,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-10,153435242867,-500.00,500,1,Reserva por gastos AVA
2026-04-10,153437554531,-800.00,800,1,Pago Dlo*pedidosya propina Reserva por gastos Juicio
2026-04-10,153437892831,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-10,154184158044,-500.00,500,1,Reserva por gastos AVA
2026-04-10,154202976682,-101113.85,101114,1,Pago Personal Reserva por gastos Juicio
2026-04-10,153457194179,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-10,153457105063,-500.00,500,1,Reserva por gastos AVA
2026-04-10,153467022209,-71400.00,71400,1,Pago Paws Pet Market Reserva por gastos Juicio
2026-04-10,154213655728,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-10,154213687384,-500.00,500,1,Reserva por gastos AVA Pago con QR
2026-04-10,153477232879,-560000.00,560000,1,Pago con QR BURTEXTILSRL017 Transferencia recibida
2026-04-10,154249719194,160000.00,160000,0,BURTEXTILSRL017 Transferencia recibida VENTURA CHRISTIAN
2026-04-11,153565629209,-34830.00,34830,1,Pago Vitalcer Reserva por gastos Juicio
2026-04-11,153565979655,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-11,154313208594,-500.00,500,1,Reserva por gastos AVA
2026-04-11,154323795916,-7200.00,7200,1,Pago Dlo*didi Reserva por gastos Juicio
2026-04-11,154324177228,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-11,153577240203,-500.00,500,1,Reserva por gastos AVA
2026-04-11,153611714027,-9962.00,9962,1,Pago EBANX S.A.
2026-04-11,154367533642,-356.00,356,1,Pago EBANX S.A.
2026-04-12,154447008574,-19200.00,19200,1,Pago NICKY CHEESE SRL Transferencia enviada NICKY
2026-04-12,154446918006,-1920.00,1920,1,Transferencia enviada NICKY CHEESE SRL Reserva por gastos Juicio
2026-04-12,153699508649,-5000.00,5000,1,CHEESE SRL Reserva por gastos Juicio injusto
2026-04-12,154447244768,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-12,153699443471,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-12,154447232962,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-04-12,153699948225,-96567.00,96567,1,Transferencia enviada Susana Carmen Ortiz
2026-04-12,154447617962,97000.00,97000,0,Dinero retirado Susi Reserva por gastos Juicio
2026-04-12,153700188583,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-12,154447920694,-500.00,500,1,Reserva por gastos AVA
2026-04-12,153734324615,-14519.65,14520,1,Pago Apple Reserva por gastos Juicio
2026-04-12,153734578171,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-12,154482438934,-500.00,500,1,Reserva por gastos AVA
2026-04-13,1742231652495,567.25,568,0,Rendimientos
2026-04-13,154538466714,1300000.00,1300000,0,Dinero retirado AVA
2026-04-13,154538475150,-1082901.19,1082902,1,Pago Tarjeta de crédito
2026-04-13,153790116409,-13989.00,13989,1,Compra Mercado Libre
2026-04-13,153793510555,-8590.00,8590,1,Pago Dlo*didi Reserva por gastos Juicio
2026-04-13,154542591128,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-13,154542646702,-500.00,500,1,Reserva por gastos AVA
2026-04-13,153857890649,-6620.00,6620,1,Pago Dlo*didi
2026-04-13,154607469768,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-13,154607566610,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-14,1742304048556,264.05,265,0,Rendimientos
